OrderID,ProductID,QuantityOrdered,TotalPrice,DiscountApplied,TaxApplied
ORD020508,PROD0853,1,571.12,0.0,87.12
ORD020509,PROD0467,1,1584.74,0.0,241.74
ORD020509,PROD0709,5,45052.4,0.0,6872.4
ORD020509,PROD0843,2,23146.88,0.0,3530.88
ORD020510,PROD0881,4,1864.4,0.0,284.4
ORD020511,PROD0340,5,71443.1,0.0,10898.1
ORD020511,PROD0234,4,34965.76,0.0,5333.76
ORD020512,PROD0369,2,3923.5,175.0,598.5
ORD020512,PROD0232,4,3851.87,83.7,587.57
ORD020513,PROD0859,1,1788.88,0.0,272.88
ORD020514,PROD0483,5,107710.4,0.0,16430.4
ORD020515,PROD0054,3,6853.44,0.0,1045.44
ORD020516,PROD0482,5,65174.7,1127.2,9941.9
ORD020517,PROD0704,1,944.12,88.9,144.02
ORD020518,PROD0689,2,2369.44,0.0,361.44
ORD020519,PROD0568,4,2695.12,0.0,411.12
ORD020519,PROD0706,4,6150.16,0.0,938.16
ORD020519,PROD0965,5,16225.0,0.0,2475.0
ORD020520,PROD0337,2,6190.28,0.0,944.28
ORD020520,PROD0716,5,2342.3,0.0,357.3
ORD020521,PROD0945,1,968.78,0.0,147.78
ORD020521,PROD0517,5,45748.6,0.0,6978.6
ORD020522,PROD0723,1,12710.96,0.0,1938.96
ORD020523,PROD0909,4,43409.84,0.0,6621.84
ORD020524,PROD0368,3,13115.7,0.0,2000.7
ORD020525,PROD0448,4,5043.79,109.6,769.39
ORD020526,PROD0207,2,31199.2,0.0,4759.2
ORD020527,PROD0815,1,2149.96,0.0,327.96
ORD020527,PROD0585,4,4082.8,0.0,622.8
ORD020528,PROD0002,1,87171.32,0.0,13297.32
ORD020529,PROD0671,4,12583.52,0.0,1919.52
ORD020530,PROD0530,2,33612.06,1499.2,5127.26
ORD020531,PROD0646,1,2224.3,0.0,339.3
ORD020531,PROD0509,2,1692.71,75.5,258.21
ORD020532,PROD0098,1,9188.66,0.0,1401.66
ORD020532,PROD0300,4,15545.56,337.8,2371.36
ORD020532,PROD0725,2,34380.48,0.0,5244.48
ORD020533,PROD0554,2,10676.64,0.0,1628.64
ORD020533,PROD0072,2,71602.4,0.0,10922.4
ORD020534,PROD0703,1,10006.4,0.0,1526.4
ORD020535,PROD0618,5,20231.22,349.9,3086.12
ORD020535,PROD0846,4,15203.12,0.0,2319.12
ORD020536,PROD0716,3,1405.38,0.0,214.38
ORD020537,PROD0760,3,40479.9,0.0,6174.9
ORD020538,PROD0546,3,7562.62,221.0,1153.62
ORD020538,PROD0689,1,1066.25,100.4,162.65
ORD020538,PROD0537,4,6861.58,149.1,1046.68
ORD020539,PROD0859,3,5366.64,0.0,818.64
ORD020540,PROD0430,3,199709.1,0.0,30464.1
ORD020540,PROD0427,2,24820.12,0.0,3786.12
ORD020541,PROD0790,4,322281.6,0.0,49161.6
ORD020542,PROD0532,5,25906.9,0.0,3951.9
ORD020543,PROD0141,3,15125.24,442.0,2307.24
ORD020543,PROD0848,1,1873.37,176.4,285.77
ORD020543,PROD0379,3,112262.13,3280.6,17124.73
ORD020544,PROD0546,2,4954.82,221.0,755.82
ORD020545,PROD0970,5,106583.5,0.0,16258.5
ORD020546,PROD0670,4,9967.93,216.6,1520.53
ORD020547,PROD0487,4,8986.88,0.0,1370.88
ORD020548,PROD0189,3,222223.5,0.0,33898.5
ORD020549,PROD0470,3,229367.22,0.0,34988.22
ORD020550,PROD0572,2,5293.36,236.1,807.46
ORD020551,PROD0759,3,17512.38,0.0,2671.38
ORD020552,PROD0832,5,60899.8,0.0,9289.8
ORD020553,PROD0897,4,181535.09,3944.7,27691.79
ORD020554,PROD0568,1,673.78,0.0,102.78
ORD020554,PROD0758,2,131329.28,0.0,20033.28
ORD020554,PROD0356,2,5900.0,0.0,900.0
ORD020555,PROD0843,1,11573.44,0.0,1765.44
ORD020555,PROD0050,1,3373.62,0.0,514.62
ORD020555,PROD0209,3,44448.24,0.0,6780.24
ORD020556,PROD0759,1,5837.46,0.0,890.46
ORD020556,PROD0704,1,1049.02,0.0,160.02
ORD020557,PROD0498,2,18193.83,811.5,2775.33
ORD020558,PROD0869,1,15917.26,1498.8,2428.06
ORD020559,PROD0362,5,403404.36,6976.9,61536.26
ORD020559,PROD0836,5,8696.6,0.0,1326.6
ORD020560,PROD0048,5,22626.5,0.0,3451.5
ORD020561,PROD0404,1,762.28,0.0,116.28
ORD020562,PROD0632,2,4231.48,0.0,645.48
ORD020563,PROD0137,1,2004.82,0.0,305.82
ORD020564,PROD0658,1,10843.02,1021.0,1654.02
ORD020565,PROD0370,4,12045.44,0.0,1837.44
ORD020566,PROD0978,5,339916.7,0.0,51851.7
ORD020567,PROD0217,1,2105.12,0.0,321.12
ORD020568,PROD0218,4,22853.53,496.6,3486.13
ORD020569,PROD0964,5,16838.6,0.0,2568.6
ORD020570,PROD0193,3,8062.23,235.6,1229.83
ORD020571,PROD0261,3,28762.5,0.0,4387.5
ORD020572,PROD0499,2,3984.03,177.7,607.73
ORD020572,PROD0505,4,80523.2,0.0,12283.2
ORD020573,PROD0459,1,4720.59,444.5,720.09
ORD020573,PROD0579,5,167465.6,0.0,25545.6
ORD020574,PROD0967,4,88142.11,1915.3,13445.41
ORD020574,PROD0299,1,4186.64,0.0,638.64
ORD020575,PROD0605,2,10162.16,0.0,1550.16
ORD020575,PROD0345,5,39051.63,675.4,5957.03
ORD020575,PROD0732,1,4869.86,0.0,742.86
ORD020576,PROD0518,2,39704.64,0.0,6056.64
ORD020576,PROD0389,2,7172.04,0.0,1094.04
ORD020576,PROD0723,3,36861.78,1077.2,5622.98
ORD020576,PROD0525,2,27593.12,0.0,4209.12
ORD020576,PROD0704,1,1049.02,0.0,160.02
ORD020577,PROD0837,1,82395.27,7758.5,12568.77
ORD020578,PROD0314,4,4399.04,0.0,671.04
ORD020579,PROD0913,5,8336.7,0.0,1271.7
ORD020580,PROD0128,2,26521.68,0.0,4045.68
ORD020581,PROD0759,5,28603.55,494.7,4363.25
ORD020581,PROD0824,4,22594.64,0.0,3446.64
ORD020581,PROD0557,3,115542.06,0.0,17625.06
ORD020582,PROD0052,5,32402.8,0.0,4942.8
ORD020583,PROD0990,1,8840.09,832.4,1348.49
ORD020583,PROD0415,2,20126.43,897.7,3070.13
ORD020584,PROD0916,4,36830.16,0.0,5618.16
ORD020584,PROD0127,2,25662.64,0.0,3914.64
ORD020585,PROD0140,4,93805.28,0.0,14309.28
ORD020585,PROD0256,4,2935.84,0.0,447.84
ORD020585,PROD0265,4,339821.12,0.0,51837.12
ORD020586,PROD0452,1,7612.42,716.8,1161.22
ORD020587,PROD0967,1,22600.54,0.0,3447.54
ORD020588,PROD0598,4,22943.92,0.0,3499.92
ORD020588,PROD0000,5,13098.0,0.0,1998.0
ORD020589,PROD0679,4,24246.64,0.0,3698.64
ORD020590,PROD0713,5,11008.93,190.4,1679.33
ORD020591,PROD0630,2,30203.28,0.0,4607.28
ORD020591,PROD0428,4,3006.64,0.0,458.64
ORD020591,PROD0642,5,169603.41,2933.3,25871.71
ORD020592,PROD0314,2,2089.54,93.2,318.74
ORD020593,PROD0613,5,19157.3,0.0,2922.3
ORD020593,PROD0867,4,52052.16,0.0,7940.16
ORD020593,PROD0010,2,35551.04,0.0,5423.04
ORD020593,PROD0711,2,9520.24,0.0,1452.24
ORD020593,PROD0447,3,48175.86,0.0,7348.86
ORD020594,PROD0683,1,535.72,0.0,81.72
ORD020595,PROD0564,4,9024.64,0.0,1376.64
ORD020596,PROD0086,4,38463.28,0.0,5867.28
ORD020597,PROD0888,5,49536.4,0.0,7556.4
ORD020598,PROD0386,2,5474.96,244.2,835.16
ORD020599,PROD0226,2,12696.8,0.0,1936.8
ORD020600,PROD0637,3,56066.52,0.0,8552.52
ORD020601,PROD0979,2,1895.08,0.0,289.08
ORD020601,PROD0415,1,9533.57,897.7,1454.27
ORD020601,PROD0186,5,63307.0,0.0,9657.0
ORD020602,PROD0956,5,348417.54,6025.9,53148.44
ORD020602,PROD0639,1,2869.76,0.0,437.76
ORD020603,PROD0344,5,73564.39,1272.3,11221.69
ORD020604,PROD0075,2,139012.97,6200.4,21205.37
ORD020605,PROD0109,4,7268.8,0.0,1108.8
ORD020606,PROD0400,4,57837.94,1256.8,8822.74
ORD020607,PROD0660,3,6344.39,185.4,967.79
ORD020608,PROD0356,5,14455.0,250.0,2205.0
ORD020609,PROD0079,2,164305.56,0.0,25063.56
ORD020609,PROD0120,5,22827.1,0.0,3482.1
ORD020610,PROD0804,3,1875.26,54.8,286.06
ORD020611,PROD0203,2,30137.2,0.0,4597.2
ORD020612,PROD0129,5,7186.2,0.0,1096.2
ORD020613,PROD0162,2,6511.24,0.0,993.24
ORD020614,PROD0606,1,50052.06,4713.0,7635.06
ORD020615,PROD0323,4,12956.4,0.0,1976.4
ORD020616,PROD0899,3,24812.92,725.1,3785.02
ORD020617,PROD0055,5,56727.2,981.1,8653.3
ORD020618,PROD0048,5,22173.97,383.5,3382.47
ORD020619,PROD0477,4,306271.36,0.0,46719.36
ORD020619,PROD0257,5,413372.53,7149.3,63056.83
ORD020620,PROD0095,4,44368.0,0.0,6768.0
ORD020620,PROD0535,5,23885.44,413.1,3643.54
ORD020620,PROD0513,5,85989.9,1487.2,13117.1
ORD020621,PROD0163,3,7246.38,0.0,1105.38
ORD020621,PROD0909,3,32557.38,0.0,4966.38
ORD020621,PROD0189,3,214816.05,6277.5,32768.55
ORD020622,PROD0148,5,47430.1,0.0,7235.1
ORD020623,PROD0461,2,6969.08,0.0,1063.08
ORD020624,PROD0023,2,10866.97,484.7,1657.67
ORD020624,PROD0687,3,43478.28,0.0,6632.28
ORD020625,PROD0195,2,92955.68,0.0,14179.68
ORD020625,PROD0074,2,55061.16,0.0,8399.16
ORD020625,PROD0741,1,21360.36,0.0,3258.36
ORD020626,PROD0681,1,8232.86,0.0,1255.86
ORD020627,PROD0669,2,4246.35,189.4,647.75
ORD020628,PROD0809,2,8753.24,0.0,1335.24
ORD020629,PROD0414,4,13621.92,296.0,2077.92
ORD020630,PROD0181,4,8007.48,174.0,1221.48
ORD020630,PROD0319,5,445916.1,0.0,68021.1
ORD020631,PROD0978,2,129168.35,5761.3,19703.65
ORD020631,PROD0000,2,4977.24,222.0,759.24
ORD020632,PROD0944,4,41521.84,0.0,6333.84
ORD020632,PROD0116,3,5232.12,0.0,798.12
ORD020632,PROD0764,5,28939.5,0.0,4414.5
ORD020633,PROD0306,5,278002.1,0.0,42407.1
ORD020634,PROD0404,1,762.28,0.0,116.28
ORD020635,PROD0106,5,8146.84,140.9,1242.74
ORD020636,PROD0089,1,1338.12,0.0,204.12
ORD020636,PROD0748,5,324588.5,0.0,49513.5
ORD020637,PROD0758,2,131329.28,0.0,20033.28
ORD020637,PROD0153,5,27948.3,0.0,4263.3
ORD020637,PROD0253,1,49059.68,0.0,7483.68
ORD020638,PROD0847,2,28194.92,0.0,4300.92
ORD020638,PROD0916,5,46037.7,0.0,7022.7
ORD020639,PROD0488,3,6598.56,0.0,1006.56
ORD020639,PROD0270,4,189869.32,4125.8,28963.12
ORD020639,PROD0780,3,283122.12,0.0,43188.12
ORD020640,PROD0799,4,33644.16,0.0,5132.16
ORD020640,PROD0499,4,8387.44,0.0,1279.44
ORD020641,PROD0022,4,6999.76,0.0,1067.76
ORD020642,PROD0939,3,32256.48,0.0,4920.48
ORD020642,PROD0345,1,7969.72,0.0,1215.72
ORD020642,PROD0300,5,19930.2,0.0,3040.2
ORD020643,PROD0053,1,1910.42,0.0,291.42
ORD020644,PROD0516,3,9915.54,0.0,1512.54
ORD020644,PROD0426,1,3300.46,0.0,503.46
ORD020645,PROD0353,1,3358.28,0.0,512.28
ORD020646,PROD0140,4,93805.28,0.0,14309.28
ORD020647,PROD0082,3,53546.04,0.0,8168.04
ORD020648,PROD0027,2,27675.72,0.0,4221.72
ORD020649,PROD0569,2,9704.32,0.0,1480.32
ORD020650,PROD0992,2,17198.38,767.1,2623.48
ORD020650,PROD0285,1,4577.22,0.0,698.22
ORD020651,PROD0135,4,23392.32,0.0,3568.32
ORD020652,PROD0288,1,22324.42,0.0,3405.42
ORD020653,PROD0817,4,9142.64,0.0,1394.64
ORD020654,PROD0773,1,1312.16,0.0,200.16
ORD020655,PROD0939,5,53760.8,0.0,8200.8
ORD020656,PROD0400,2,29660.48,0.0,4524.48
ORD020657,PROD0003,3,211308.5,6175.0,32233.5
ORD020657,PROD0093,3,4180.74,0.0,637.74
ORD020658,PROD0245,5,231504.2,0.0,35314.2
ORD020658,PROD0146,3,59433.06,0.0,9066.06
ORD020658,PROD0252,4,8140.94,176.9,1241.84
ORD020658,PROD0456,4,3299.28,0.0,503.28
ORD020658,PROD0256,2,1394.52,62.2,212.72
ORD020659,PROD0705,2,3334.68,0.0,508.68
ORD020659,PROD0262,4,71262.56,0.0,10870.56
ORD020660,PROD0348,4,6839.28,0.0,1043.28
ORD020660,PROD0596,3,5865.31,171.4,894.71
ORD020661,PROD0326,4,170510.0,0.0,26010.0
ORD020662,PROD0044,5,5728.9,0.0,873.9
ORD020663,PROD0842,3,6098.0,178.2,930.2
ORD020664,PROD0885,4,67746.16,0.0,10334.16
ORD020664,PROD0128,1,13260.84,0.0,2022.84
ORD020665,PROD0580,3,178032.97,5202.6,27157.57
ORD020666,PROD0829,5,29948.4,0.0,4568.4
ORD020667,PROD0055,1,11576.98,0.0,1765.98
ORD020667,PROD0124,1,6054.58,0.0,923.58
ORD020667,PROD0724,5,80288.85,1388.6,12247.45
ORD020667,PROD0232,3,2962.98,0.0,451.98
ORD020667,PROD0140,5,117256.6,0.0,17886.6
ORD020668,PROD0035,4,64914.16,0.0,9902.16
ORD020669,PROD0624,3,7422.32,216.9,1132.22
ORD020670,PROD0495,2,35810.64,0.0,5462.64
ORD020671,PROD0997,4,27915.73,606.6,4258.33
ORD020671,PROD0589,2,2876.49,128.3,438.79
ORD020671,PROD0537,1,1759.38,0.0,268.38
ORD020672,PROD0988,1,1254.34,0.0,191.34
ORD020673,PROD0389,5,17930.1,0.0,2735.1
ORD020674,PROD0246,3,71817.51,2098.7,10955.21
ORD020674,PROD0103,3,68477.76,0.0,10445.76
ORD020675,PROD0681,4,32931.44,0.0,5023.44
ORD020675,PROD0586,3,64403.22,0.0,9824.22
ORD020676,PROD0819,2,3178.92,0.0,484.92
ORD020677,PROD0724,3,47517.89,1388.6,7248.49
ORD020677,PROD0624,5,12797.1,0.0,1952.1
ORD020678,PROD0110,1,1977.68,0.0,301.68
ORD020678,PROD0217,5,10525.6,0.0,1605.6
ORD020678,PROD0066,4,7599.2,0.0,1159.2
ORD020679,PROD0783,1,2127.54,0.0,324.54
ORD020680,PROD0464,1,7638.14,0.0,1165.14
ORD020680,PROD0985,5,36479.7,0.0,5564.7
ORD020681,PROD0770,5,12808.9,0.0,1953.9
ORD020682,PROD0954,1,6174.94,0.0,941.94
ORD020683,PROD0734,4,360631.6,0.0,55011.6
ORD020683,PROD0089,1,1338.12,0.0,204.12
ORD020684,PROD0002,5,427139.47,7387.4,65156.87
ORD020685,PROD0833,4,6452.24,0.0,984.24
ORD020686,PROD0572,2,5571.96,0.0,849.96
ORD020687,PROD0717,3,11313.84,0.0,1725.84
ORD020688,PROD0568,3,2021.34,0.0,308.34
ORD020689,PROD0275,3,226060.86,0.0,34483.86
ORD020689,PROD0593,4,19290.64,0.0,2942.64
ORD020689,PROD0206,5,23683.07,409.6,3612.67
ORD020690,PROD0168,5,69266.0,0.0,10566.0
ORD020691,PROD0446,2,4470.55,199.4,681.95
ORD020692,PROD0316,5,194327.24,3360.9,29643.14
ORD020692,PROD0179,5,12519.8,0.0,1909.8
ORD020692,PROD0947,3,48452.1,1415.9,7391.0
ORD020693,PROD0359,1,15793.12,0.0,2409.12
ORD020693,PROD0733,2,2581.84,0.0,393.84
ORD020694,PROD0845,2,5944.84,0.0,906.84
ORD020695,PROD0892,5,86388.86,1494.1,13177.96
ORD020696,PROD0466,1,72946.42,0.0,11127.42
ORD020697,PROD0291,5,7150.8,0.0,1090.8
ORD020698,PROD0734,2,180315.8,0.0,27505.8
ORD020699,PROD0542,4,21334.4,0.0,3254.4
ORD020700,PROD0824,1,5083.79,478.7,775.49
ORD020700,PROD0769,4,87409.68,0.0,13333.68
ORD020701,PROD0705,2,3167.95,141.3,483.25
ORD020701,PROD0759,3,17512.38,0.0,2671.38
ORD020701,PROD0852,4,21627.04,0.0,3299.04
ORD020702,PROD0529,5,8395.46,145.2,1280.66
ORD020703,PROD0896,1,19628.95,1848.3,2994.25
ORD020703,PROD0874,4,5909.44,0.0,901.44
ORD020704,PROD0449,1,1411.28,0.0,215.28
ORD020704,PROD0651,5,247475.5,0.0,37750.5
ORD020705,PROD0876,4,18219.2,0.0,2779.2
ORD020705,PROD0867,2,26026.08,0.0,3970.08
ORD020706,PROD0107,1,15361.24,0.0,2343.24
ORD020707,PROD0692,2,8071.2,0.0,1231.2
ORD020708,PROD0742,1,6324.21,595.5,964.71
ORD020709,PROD0117,4,2732.88,0.0,416.88
ORD020710,PROD0080,2,5253.36,0.0,801.36
ORD020711,PROD0967,2,45201.08,0.0,6895.08
ORD020711,PROD0583,1,1446.68,0.0,220.68
ORD020712,PROD0759,4,23349.84,0.0,3561.84
ORD020712,PROD0691,3,29141.75,851.6,4445.35
ORD020712,PROD0986,1,1072.62,0.0,163.62
ORD020713,PROD0939,2,21504.32,0.0,3280.32
ORD020713,PROD0995,3,236188.8,0.0,36028.8
ORD020714,PROD0083,3,41683.38,1218.1,6358.48
ORD020715,PROD0125,1,1944.64,0.0,296.64
ORD020716,PROD0530,3,53071.68,0.0,8095.68
ORD020716,PROD0705,4,6669.36,0.0,1017.36
ORD020717,PROD0977,4,10402.88,0.0,1586.88
ORD020717,PROD0537,4,6861.58,149.1,1046.68
ORD020718,PROD0134,4,306948.8,6669.9,46822.7
ORD020719,PROD0063,3,16149.48,0.0,2463.48
ORD020720,PROD0784,5,51070.4,0.0,7790.4
ORD020720,PROD0574,3,27417.3,0.0,4182.3
ORD020721,PROD0291,3,4147.46,121.2,632.66
ORD020721,PROD0324,3,5950.74,0.0,907.74
ORD020722,PROD0450,3,81186.36,0.0,12384.36
ORD020722,PROD0735,5,26903.65,465.3,4103.95
ORD020722,PROD0124,2,11503.7,513.1,1754.8
ORD020723,PROD0441,1,5712.38,0.0,871.38
ORD020724,PROD0785,2,168978.36,0.0,25776.36
ORD020724,PROD0808,4,4309.36,0.0,657.36
ORD020725,PROD0674,3,6920.7,0.0,1055.7
ORD020726,PROD0275,4,301414.48,0.0,45978.48
ORD020726,PROD0596,3,6067.56,0.0,925.56
ORD020726,PROD0834,2,3011.36,0.0,459.36
ORD020727,PROD0037,5,71182.2,1231.1,10858.3
ORD020727,PROD0317,3,739.86,0.0,112.86
ORD020727,PROD0273,4,6013.28,0.0,917.28
ORD020728,PROD0190,5,51023.2,0.0,7783.2
ORD020729,PROD0994,3,89969.1,0.0,13724.1
ORD020729,PROD0153,2,11179.32,0.0,1705.32
ORD020730,PROD0122,1,3838.54,0.0,585.54
ORD020731,PROD0858,4,11781.12,0.0,1797.12
ORD020732,PROD0732,5,24349.3,0.0,3714.3
ORD020733,PROD0976,4,3700.01,80.4,564.41
ORD020733,PROD0793,3,186504.9,0.0,28449.9
ORD020733,PROD0078,2,12463.16,0.0,1901.16
ORD020734,PROD0542,4,21334.4,0.0,3254.4
ORD020735,PROD0477,2,145478.9,6488.8,22191.7
ORD020735,PROD0246,2,49529.32,0.0,7555.32
ORD020735,PROD0474,5,2596.12,44.9,396.02
ORD020736,PROD0096,5,23902.79,413.4,3646.19
ORD020737,PROD0422,2,2102.76,0.0,320.76
ORD020738,PROD0346,5,6472.3,0.0,987.3
ORD020739,PROD0253,3,147179.04,0.0,22451.04
ORD020739,PROD0628,3,184561.44,0.0,28153.44
ORD020740,PROD0485,4,31735.39,689.6,4840.99
ORD020741,PROD0267,1,1013.62,0.0,154.62
ORD020742,PROD0224,2,44047.04,0.0,6719.04
ORD020743,PROD0419,5,24290.3,0.0,3705.3
ORD020743,PROD0795,5,21122.0,0.0,3222.0
ORD020744,PROD0738,2,26087.44,0.0,3979.44
ORD020745,PROD0505,4,80523.2,0.0,12283.2
ORD020746,PROD0805,2,67274.16,0.0,10262.16
ORD020747,PROD0416,4,170812.08,0.0,26056.08
ORD020747,PROD0479,1,14122.48,1329.8,2154.28
ORD020748,PROD0116,1,1569.64,147.8,239.44
ORD020749,PROD0814,4,27777.2,0.0,4237.2
ORD020750,PROD0319,2,178366.44,0.0,27208.44
ORD020750,PROD0027,2,26291.93,1172.7,4010.63
ORD020750,PROD0624,2,5118.84,0.0,780.84
ORD020750,PROD0717,5,18479.27,319.6,2818.87
ORD020750,PROD0970,2,42633.4,0.0,6503.4
ORD020751,PROD0203,5,75343.0,0.0,11493.0
ORD020752,PROD0965,2,6490.0,0.0,990.0
ORD020753,PROD0075,2,146329.44,0.0,22321.44
ORD020753,PROD0200,3,255885.36,0.0,39033.36
ORD020754,PROD0943,2,41151.91,1835.5,6277.41
ORD020755,PROD0252,1,2087.42,0.0,318.42
ORD020755,PROD0152,1,19290.64,0.0,2942.64
ORD020755,PROD0182,1,1723.98,0.0,262.98
ORD020756,PROD0673,1,844.88,0.0,128.88
ORD020757,PROD0655,4,16722.96,0.0,2550.96
ORD020758,PROD0858,1,2650.75,249.6,404.35
ORD020759,PROD0200,3,255885.36,0.0,39033.36
ORD020760,PROD0535,4,19498.32,0.0,2974.32
ORD020761,PROD0818,3,21993.19,642.7,3354.89
ORD020762,PROD0407,5,23063.1,0.0,3518.1
ORD020763,PROD0149,5,26957.1,0.0,4112.1
ORD020763,PROD0908,2,922.76,0.0,140.76
ORD020764,PROD0288,5,111622.1,0.0,17027.1
ORD020765,PROD0248,2,21709.64,0.0,3311.64
ORD020766,PROD0740,3,47644.86,0.0,7267.86
ORD020767,PROD0382,4,18162.56,0.0,2770.56
ORD020767,PROD0962,1,5511.78,0.0,840.78
ORD020768,PROD0309,4,3927.04,0.0,599.04
ORD020769,PROD0878,3,48214.8,0.0,7354.8
ORD020769,PROD0735,1,5490.54,0.0,837.54
ORD020770,PROD0563,2,6766.12,0.0,1032.12
ORD020771,PROD0994,1,26990.73,2541.5,4117.23
ORD020772,PROD0294,4,26765.23,581.6,4082.83
ORD020773,PROD0341,1,17426.24,0.0,2658.24
ORD020774,PROD0587,3,50770.68,0.0,7744.68
ORD020775,PROD0890,4,5423.28,0.0,827.28
ORD020776,PROD0716,2,890.07,39.7,135.77
ORD020777,PROD0111,5,9587.5,0.0,1462.5
ORD020778,PROD0575,2,9609.21,428.6,1465.81
ORD020779,PROD0293,1,1646.1,0.0,251.1
ORD020779,PROD0196,1,14233.99,1340.3,2171.29
ORD020779,PROD0453,4,9912.71,215.4,1512.11
ORD020780,PROD0859,2,3577.76,0.0,545.76
ORD020780,PROD0899,1,8556.18,0.0,1305.18
ORD020781,PROD0545,3,15728.22,0.0,2399.22
ORD020781,PROD0889,5,28756.6,0.0,4386.6
ORD020782,PROD0323,3,9717.3,0.0,1482.3
ORD020783,PROD0509,5,4454.5,0.0,679.5
ORD020784,PROD0890,4,5423.28,0.0,827.28
ORD020784,PROD0628,3,184561.44,0.0,28153.44
ORD020785,PROD0717,5,18479.27,319.6,2818.87
ORD020786,PROD0509,4,3563.6,0.0,543.6
ORD020787,PROD0790,5,394794.96,6828.0,60222.96
ORD020788,PROD0870,4,11495.8,249.8,1753.6
ORD020788,PROD0643,1,1931.66,0.0,294.66
ORD020789,PROD0096,2,9756.24,0.0,1488.24
ORD020789,PROD0060,2,28379.0,0.0,4329.0
ORD020790,PROD0772,1,72985.36,0.0,11133.36
ORD020791,PROD0349,2,93924.11,4189.3,14327.41
ORD020792,PROD0531,5,20366.8,0.0,3106.8
ORD020793,PROD0332,3,42415.69,1239.5,6470.19
ORD020794,PROD0525,1,12416.9,1169.2,1894.1
ORD020795,PROD0443,3,39577.2,0.0,6037.2
ORD020796,PROD0622,2,6431.0,0.0,981.0
ORD020796,PROD0980,5,15947.7,0.0,2432.7
ORD020797,PROD0047,1,1379.42,0.0,210.42
ORD020798,PROD0400,2,29660.48,0.0,4524.48
ORD020799,PROD0101,3,2003.64,0.0,305.64
ORD020800,PROD0381,4,7018.64,0.0,1070.64
ORD020801,PROD0500,2,8073.56,0.0,1231.56
ORD020801,PROD0975,5,11381.1,0.0,1736.1
ORD020802,PROD0970,2,42633.4,0.0,6503.4
ORD020802,PROD0497,1,3574.22,0.0,545.22
ORD020803,PROD0364,4,5092.88,0.0,776.88
ORD020803,PROD0083,5,70430.54,1218.1,10743.64
ORD020803,PROD0294,3,20588.64,0.0,3140.64
ORD020803,PROD0744,4,267185.04,0.0,40757.04
ORD020803,PROD0747,1,38333.48,0.0,5847.48
ORD020804,PROD0123,4,23179.92,0.0,3535.92
ORD020805,PROD0451,3,9625.26,0.0,1468.26
ORD020806,PROD0853,2,1142.24,0.0,174.24
ORD020807,PROD0425,3,37231.36,1088.0,5679.36
ORD020808,PROD0170,2,9843.56,0.0,1501.56
ORD020809,PROD0446,1,2352.92,0.0,358.92
ORD020810,PROD0516,1,3305.18,0.0,504.18
ORD020810,PROD0870,1,2947.64,0.0,449.64
ORD020810,PROD0218,3,16993.65,496.6,2592.25
ORD020811,PROD0477,1,76567.84,0.0,11679.84
ORD020812,PROD0012,1,9481.3,0.0,1446.3
ORD020813,PROD0538,1,89960.84,0.0,13722.84
ORD020814,PROD0133,1,2074.44,0.0,316.44
ORD020814,PROD0504,3,15114.97,441.7,2305.67
ORD020815,PROD0746,3,66477.66,0.0,10140.66
ORD020815,PROD0436,4,9676.0,0.0,1476.0
ORD020815,PROD0471,2,23257.8,0.0,3547.8
ORD020816,PROD0746,4,86420.96,1877.9,13182.86
ORD020817,PROD0409,1,84117.83,7920.7,12831.53
ORD020818,PROD0046,3,32706.06,0.0,4989.06
ORD020819,PROD0684,5,174557.4,0.0,26627.4
ORD020820,PROD0653,3,9097.8,0.0,1387.8
ORD020820,PROD0558,4,88490.56,0.0,13498.56
ORD020821,PROD0357,3,2109.84,0.0,321.84
ORD020821,PROD0003,1,72865.0,0.0,11115.0
ORD020822,PROD0656,5,10867.8,0.0,1657.8
ORD020823,PROD0727,3,4725.9,0.0,720.9
ORD020824,PROD0409,5,467321.3,0.0,71286.3
ORD020824,PROD0512,2,101298.28,0.0,15452.28
ORD020825,PROD0232,1,987.66,0.0,150.66
ORD020825,PROD0056,5,138555.6,0.0,21135.6
ORD020826,PROD0511,5,4147.7,0.0,632.7
ORD020827,PROD0647,4,18002.08,0.0,2746.08
ORD020827,PROD0982,2,10155.08,0.0,1549.08
ORD020828,PROD0885,4,67746.16,0.0,10334.16
ORD020828,PROD0199,3,2795.77,81.7,426.47
ORD020828,PROD0155,4,13503.92,0.0,2059.92
ORD020829,PROD0397,3,39991.38,0.0,6100.38
ORD020830,PROD0617,3,44677.63,1305.6,6815.23
ORD020831,PROD0819,5,7947.3,0.0,1212.3
ORD020831,PROD0611,2,19118.36,0.0,2916.36
ORD020832,PROD0255,2,6133.64,0.0,935.64
ORD020833,PROD0074,1,27530.58,0.0,4199.58
ORD020833,PROD0572,2,5293.36,236.1,807.46
ORD020834,PROD0227,5,3197.8,0.0,487.8
ORD020835,PROD0925,3,19162.02,0.0,2923.02
ORD020836,PROD0743,5,197189.8,0.0,30079.8
ORD020837,PROD0368,3,13115.7,0.0,2000.7
ORD020838,PROD0953,3,4226.76,0.0,644.76
ORD020838,PROD0966,2,2567.68,0.0,391.68
ORD020838,PROD0315,2,7929.6,0.0,1209.6
ORD020839,PROD0718,1,7803.34,0.0,1190.34
ORD020839,PROD0503,4,20522.56,0.0,3130.56
